open_time,open,high,low,close,volume
2019-09-21 08:00:00,10175.5,10176.0,9902.5,9975.5,1585453842.0
2019-09-22 08:00:00,9975.5,10100.0,9840.5,10026.0,1698994877.0
2019-09-23 08:00:00,10026.0,10049.5,9603.5,9686.0,2783512865.0
2019-09-24 08:00:00,9686.0,9779.5,8012.0,8533.5,6725380596.0
2019-09-25 08:00:00,8533.5,8748.0,8215.0,8430.0,4045724084.0
2019-09-26 08:00:00,8430.0,8466.0,7736.0,8054.0,4010130760.0
2019-09-27 08:00:00,8054.0,8265.0,7860.0,8189.0,2456542220.0
2019-09-28 08:00:00,8189.0,8400.0,8015.0,8207.0,1727544035.0
2019-09-29 08:00:00,8207.0,8238.5,7900.0,8054.0,1822807833.0
2019-09-30 08:00:00,8054.0,8344.5,7688.0,8299.5,3373793628.0
2019-10-01 08:00:00,8299.5,8532.0,8200.0,8314.0,2754664272.0
2019-10-02 08:00:00,8314.0,8386.0,8173.0,8377.5,1537659900.0
2019-10-03 08:00:00,8377.5,8420.5,8070.0,8240.5,1946444699.0
2019-10-04 08:00:00,8240.5,8243.0,8020.0,8154.5,1680861122.0
2019-10-05 08:00:00,8154.5,8200.0,8022.0,8146.5,1247070981.0
2019-10-06 08:00:00,8146.5,8172.0,7770.0,7861.0,2177529708.0
2019-10-07 08:00:00,7861.0,8307.5,7765.0,8208.0,2790485285.0
2019-10-08 08:00:00,8208.0,8332.5,8095.5,8180.0,1775864658.0
2019-10-09 08:00:00,8180.0,8692.0,8111.5,8587.5,2918198967.0
2019-10-10 08:00:00,8587.5,8662.5,8466.0,8586.5,1820350604.0
2019-10-11 08:00:00,8586.5,8821.5,8222.0,8266.0,2840802059.0
2019-10-12 08:00:00,8266.0,8399.5,8252.0,8305.0,914764702.0
2019-10-13 08:00:00,8305.0,8466.0,8150.0,8278.0,1600848345.0
2019-10-14 08:00:00,8278.0,8406.0,8221.0,8358.0,1383917320.0
2019-10-15 08:00:00,8358.0,8420.0,8076.0,8156.0,1833941267.0
2019-10-16 08:00:00,8156.0,8175.0,7912.5,7995.5,1714484458.0
2019-10-17 08:00:00,7995.5,8123.0,7937.5,8070.5,1379848088.0
2019-10-18 08:00:00,8070.5,8112.0,7799.5,7951.0,2025413894.0
2019-10-19 08:00:00,7951.0,8110.0,7868.0,7960.0,1515391394.0
2019-10-20 08:00:00,7960.0,8318.0,7866.0,8233.0,2151767217.0
2019-10-21 08:00:00,8233.0,8357.0,8155.5,8204.5,1615409161.0
2019-10-22 08:00:00,8204.5,8313.0,7981.5,8019.0,1943310865.0
2019-10-23 08:00:00,8019.0,8044.5,7298.0,7468.0,3184348868.0
2019-10-24 08:00:00,7468.0,7504.5,7355.0,7424.0,1438106601.0
2019-10-25 08:00:00,7424.0,8790.0,7380.5,8668.0,5046279493.0
2019-10-26 08:00:00,8668.0,10584.5,8645.0,9264.5,8255466579.0
2019-10-27 08:00:00,9264.5,9832.5,9105.0,9556.0,4626756280.0
2019-10-28 08:00:00,9556.0,9944.0,9167.0,9226.0,3712381533.0
2019-10-29 08:00:00,9226.0,9565.5,9058.0,9438.0,3366567658.0
2019-10-30 08:00:00,9438.0,9438.5,8990.0,9165.0,2909978028.0
2019-10-31 08:00:00,9165.0,9440.0,8947.0,9153.5,3047547927.0
2019-11-01 08:00:00,9153.5,9316.0,9055.0,9255.5,2196031702.0
2019-11-02 08:00:00,9255.5,9412.0,9212.5,9313.5,1233087720.0
2019-11-03 08:00:00,9313.5,9389.5,9065.0,9205.5,1507073624.0
2019-11-04 08:00:00,9205.5,9617.0,9135.0,9426.5,2071601009.0
2019-11-05 08:00:00,9426.5,9485.0,9180.0,9317.0,2138589698.0
2019-11-06 08:00:00,9317.0,9462.0,9250.0,9347.0,1578464842.0
2019-11-07 08:00:00,9347.0,9377.5,9073.5,9213.0,1704656593.0
2019-11-08 08:00:00,9213.0,9254.0,8670.0,8765.0,3279777209.0
2019-11-09 08:00:00,8765.0,8880.0,8726.0,8806.0,1143494672.0
2019-11-10 08:00:00,8806.0,9200.0,8757.0,9038.5,1750868912.0
2019-11-11 08:00:00,9038.5,9075.0,8571.5,8717.5,2222292847.0
2019-11-12 08:00:00,8717.5,8872.5,8550.0,8818.0,2167911140.0
2019-11-13 08:00:00,8818.0,8847.5,8709.5,8764.0,1080815478.0
2019-11-14 08:00:00,8764.0,8794.0,8550.5,8630.5,1697709913.0
2019-11-15 08:00:00,8630.5,8795.0,8350.0,8456.0,2682084979.0
2019-11-16 08:00:00,8456.0,8532.5,8420.0,8484.5,786045873.0
2019-11-17 08:00:00,8484.5,8640.0,8380.0,8506.0,1303273609.0
2019-11-18 08:00:00,8506.0,8506.5,8006.0,8173.5,2474151019.0
2019-11-19 08:00:00,8173.5,8198.5,7983.5,8123.0,2020621821.0
2019-11-20 08:00:00,8123.0,8239.0,8026.0,8080.0,1520604781.0
2019-11-21 08:00:00,8080.0,8117.5,7350.0,7614.0,3216585080.0
2019-11-22 08:00:00,7614.0,7721.0,6736.0,7275.5,5640533528.0
2019-11-23 08:00:00,7275.5,7350.0,7101.0,7322.5,1904791671.0
2019-11-24 08:00:00,7322.5,7346.0,6858.0,6902.5,2723772449.0
2019-11-25 08:00:00,6902.5,7389.0,6516.0,7124.0,4690779276.0
2019-11-26 08:00:00,7124.0,7357.0,7012.5,7160.5,2548690727.0
2019-11-27 08:00:00,7160.5,7667.0,6831.0,7525.0,3562514343.0
2019-11-28 08:00:00,7525.0,7662.5,7365.0,7424.5,2007567886.0
2019-11-29 08:00:00,7424.5,7870.0,7412.0,7749.0,2298676734.0
2019-11-30 08:00:00,7749.0,7821.0,7450.0,7549.5,1580574227.0
2019-12-01 08:00:00,7549.5,7550.0,7225.0,7399.0,2330800876.0
2019-12-02 08:00:00,7399.0,7421.0,7160.0,7300.5,1849164060.0
2019-12-03 08:00:00,7300.5,7422.0,7237.5,7294.5,1231391989.0
2019-12-04 08:00:00,7294.5,7800.0,7080.5,7192.5,3113468342.0
2019-12-05 08:00:00,7192.5,7480.0,7140.0,7391.5,2243820337.0
2019-12-06 08:00:00,7391.5,7645.0,7289.5,7538.5,1979172181.0
2019-12-07 08:00:00,7538.5,7640.0,7479.0,7501.5,1010214682.0
2019-12-08 08:00:00,7501.5,7579.0,7387.5,7512.5,1093316907.0
2019-12-09 08:00:00,7512.5,7689.0,7276.5,7332.5,2231926258.0
2019-12-10 08:00:00,7332.5,7395.0,7155.0,7218.0,1665738486.0
2019-12-11 08:00:00,7218.0,7266.5,7122.0,7196.5,1154448620.0
2019-12-12 08:00:00,7196.5,7445.0,7050.0,7187.0,1750691296.0
2019-12-13 08:00:00,7187.0,7300.0,7182.0,7242.0,946762102.0
2019-12-14 08:00:00,7242.0,7263.5,6994.0,7060.5,1255852592.0
2019-12-15 08:00:00,7060.5,7202.0,7011.5,7107.5,1291636709.0
2019-12-16 08:00:00,7107.5,7172.0,6822.0,6873.0,1889957764.0
2019-12-17 08:00:00,6873.0,6933.0,6534.0,6611.5,2313870075.0
2019-12-18 08:00:00,6611.5,7489.5,6410.0,7288.0,4074723768.0
2019-12-19 08:00:00,7288.0,7371.5,7034.0,7148.5,2234109575.0
2019-12-20 08:00:00,7148.5,7222.5,7075.0,7186.5,1276768414.0
2019-12-21 08:00:00,7186.5,7188.0,7101.5,7140.0,605463755.0
2019-12-22 08:00:00,7140.0,7534.0,7122.0,7509.5,1784583659.0
2019-12-23 08:00:00,7509.5,7697.0,7264.0,7312.0,2770807470.0
2019-12-24 08:00:00,7312.0,7416.5,7155.5,7249.0,1774793321.0
2019-12-25 08:00:00,7249.0,7260.5,7111.5,7194.5,1158502649.0
2019-12-26 08:00:00,7194.5,7445.0,7142.0,7190.0,1533968997.0
2019-12-27 08:00:00,7190.0,7268.0,7060.0,7242.0,1462208740.0
2019-12-28 08:00:00,7242.0,7347.0,7231.0,7298.0,1191155941.0
2019-12-29 08:00:00,7298.0,7524.5,7272.0,7381.5,1545732585.0
2019-12-30 08:00:00,7381.5,7382.0,7201.0,7218.5,1263814042.0
2019-12-31 08:00:00,7218.5,7298.5,7115.0,7163.0,1097785557.0
2020-01-01 08:00:00,7163.0,7234.5,7153.0,7179.0,762775093.0
2020-01-02 08:00:00,7179.0,7183.0,6905.5,6942.0,1471023953.0
2020-01-03 08:00:00,6942.0,7412.0,6855.0,7335.0,3050176897.0
2020-01-04 08:00:00,7335.0,7399.0,7258.5,7345.0,1183967641.0
2020-01-05 08:00:00,7345.0,7494.0,7310.0,7350.5,1533245110.0
2020-01-06 08:00:00,7350.5,7799.0,7341.5,7756.5,2344491871.0
2020-01-07 08:00:00,7756.5,8214.5,7740.5,8155.5,3903802488.0
2020-01-08 08:00:00,8155.5,8462.5,7880.0,8046.0,4906482344.0
2020-01-09 08:00:00,8046.0,8046.0,7740.5,7810.5,2634163776.0
2020-01-10 08:00:00,7810.5,8204.0,7682.0,8204.0,3782453314.0
2020-01-11 08:00:00,8204.0,8295.0,8006.5,8023.5,2342781516.0
2020-01-12 08:00:00,8023.5,8196.0,7955.0,8187.0,1576712742.0
2020-01-13 08:00:00,8187.0,8200.0,8033.5,8104.5,1313199511.0
2020-01-14 08:00:00,8104.5,8900.0,8104.0,8835.5,5589882784.0
2020-01-15 08:00:00,8835.5,8916.5,8578.0,8816.5,3523353461.0
2020-01-16 08:00:00,8816.5,8854.0,8585.5,8719.0,2445274789.0
2020-01-17 08:00:00,8719.0,9021.0,8670.5,8901.0,3728596348.0
2020-01-18 08:00:00,8901.0,8984.0,8810.0,8916.5,1836510291.0
2020-01-19 08:00:00,8916.5,9190.0,8430.0,8700.5,3742743016.0
2020-01-20 08:00:00,8700.5,8739.0,8516.0,8632.5,2016471911.0
2020-01-21 08:00:00,8632.5,8772.5,8455.0,8727.5,1797763495.0
2020-01-22 08:00:00,8727.5,8796.5,8552.0,8664.5,1313340524.0
2020-01-23 08:00:00,8664.5,8669.5,8283.5,8392.0,2892720411.0
2020-01-24 08:00:00,8392.0,8515.0,8223.5,8425.5,2520283967.0
2020-01-25 08:00:00,8425.5,8427.5,8251.0,8326.0,1484100809.0
2020-01-26 08:00:00,8326.0,8599.5,8286.0,8597.5,1814758342.0
2020-01-27 08:00:00,8597.5,8994.5,8566.0,8900.0,3131528831.0
2020-01-28 08:00:00,8900.0,9434.0,8886.0,9400.0,4571974682.0
2020-01-29 08:00:00,9400.0,9440.0,9235.0,9294.5,3016724002.0
2020-01-30 08:00:00,9294.5,9579.0,9052.0,9510.0,3871834826.0
2020-01-31 08:00:00,9510.0,9528.0,9205.0,9339.5,2429182170.0
2020-02-01 08:00:00,9339.5,9464.0,9287.5,9382.0,1606928169.0
2020-02-02 08:00:00,9382.0,9483.5,9113.0,9325.0,2558075884.0
2020-02-03 08:00:00,9325.0,9619.0,9220.0,9282.0,2901398321.0
2020-02-04 08:00:00,9282.0,9348.0,9080.0,9166.0,2851149240.0
2020-02-05 08:00:00,9166.0,9779.0,9157.0,9630.0,3835754054.0
2020-02-06 08:00:00,9630.0,9869.0,9530.0,9763.0,3831983024.0
2020-02-07 08:00:00,9763.0,9890.0,9713.0,9815.0,2479752042.0
2020-02-08 08:00:00,9815.0,9957.5,9665.5,9908.0,2628334844.0
2020-02-09 08:00:00,9908.0,10185.5,9899.0,10172.5,2935217599.0
2020-02-10 08:00:00,10172.5,10199.0,9715.5,9862.5,3654168022.0
2020-02-11 08:00:00,9862.5,10400.0,9725.0,10286.0,3819505406.0
2020-02-12 08:00:00,10286.0,10500.0,10257.0,10363.0,3195518429.0
2020-02-13 08:00:00,10363.0,10550.0,10075.0,10241.0,4590116972.0
2020-02-14 08:00:00,10241.0,10393.0,10119.0,10369.5,2321594602.0
2020-02-15 08:00:00,10369.5,10402.5,9731.0,9907.0,2793702129.0
2020-02-16 08:00:00,9907.0,10049.0,9642.0,9934.0,2631092637.0
2020-02-17 08:00:00,9934.0,9970.0,9485.0,9715.0,3536302919.0
2020-02-18 08:00:00,9715.0,10300.0,9621.0,10195.5,3722933606.0
2020-02-19 08:00:00,10195.5,10331.0,9260.5,9596.5,4113270117.0
2020-02-20 08:00:00,9596.5,9688.0,9354.0,9607.5,2896538588.0
2020-02-21 08:00:00,9607.5,9788.0,9506.0,9694.0,1943485619.0
2020-02-22 08:00:00,9694.0,9718.5,9560.5,9675.5,1047504190.0
2020-02-23 08:00:00,9675.5,10045.0,9674.5,9966.0,2129179142.0
2020-02-24 08:00:00,9966.0,10036.0,9480.0,9660.5,3127248830.0
2020-02-25 08:00:00,9660.5,9697.5,9233.5,9317.0,2825728347.0
2020-02-26 08:00:00,9317.0,9368.0,8580.0,8780.0,4672566740.0
2020-02-27 08:00:00,8780.0,8969.0,8523.0,8820.0,3233578879.0
2020-02-28 08:00:00,8820.0,8902.5,8438.0,8717.5,3535037527.0
2020-02-29 08:00:00,8717.5,8806.5,8525.5,8531.5,1624579497.0
2020-03-01 08:00:00,8531.5,8769.0,8400.0,8532.5,2865341712.0
2020-03-02 08:00:00,8532.5,8967.0,8490.0,8918.5,2260357992.0
2020-03-03 08:00:00,8918.5,8930.0,8660.0,8757.0,2506496796.0
2020-03-04 08:00:00,8757.0,8849.0,8665.0,8756.5,1706557363.0
2020-03-05 08:00:00,8756.5,9171.0,8756.0,9070.5,2680324726.0
2020-03-06 08:00:00,9070.5,9180.0,9001.0,9158.5,1771717908.0
2020-03-07 08:00:00,9158.5,9224.5,8851.0,8900.0,2109118200.0
2020-03-08 08:00:00,8900.0,8900.0,8001.0,8038.5,3565316312.0
2020-03-09 08:00:00,8038.5,8184.5,7630.5,7928.0,4800156501.0
2020-03-10 08:00:00,7928.0,8150.0,7723.0,7889.5,3415078897.0
2020-03-11 08:00:00,7889.5,7985.0,7593.0,7939.0,2616658378.0
2020-03-12 08:00:00,7939.0,7967.0,4266.0,4346.0,9879605680.0
2020-03-13 08:00:00,4346.0,5873.5,3596.0,5571.5,8470456293.0
2020-03-14 08:00:00,5571.5,5651.0,5046.0,5160.5,2284697834.0
2020-03-15 08:00:00,5160.5,5974.0,5087.0,5338.5,2416784951.0
2020-03-16 08:00:00,5338.5,5347.5,4394.0,5036.5,3767784970.0
2020-03-17 08:00:00,5036.5,5566.0,4930.0,5327.0,2483878294.0
2020-03-18 08:00:00,5327.0,5455.0,5003.5,5409.5,2329210649.0
2020-03-19 08:00:00,5409.5,6464.0,5260.0,6185.0,2961750416.0
2020-03-20 08:00:00,6185.0,6946.0,5653.0,6204.0,3783695861.0
2020-03-21 08:00:00,6204.0,6448.0,5860.0,6192.0,2179889762.0
2020-03-22 08:00:00,6192.0,6422.5,5737.5,5820.5,2206628792.0
2020-03-23 08:00:00,5820.5,6640.5,5683.0,6486.0,2720999038.0
2020-03-24 08:00:00,6486.0,6876.5,6400.0,6765.0,2242836537.0
2020-03-25 08:00:00,6765.0,6984.0,6454.0,6685.5,2234063864.0
2020-03-26 08:00:00,6685.5,6793.5,6490.0,6760.5,1532859653.0
2020-03-27 08:00:00,6760.5,6875.0,6250.5,6363.5,1641982373.0
2020-03-28 08:00:00,6363.5,6364.0,6031.5,6250.0,1883833066.0
2020-03-29 08:00:00,6250.0,6277.0,5860.5,5869.0,1502675683.0
2020-03-30 08:00:00,5869.0,6647.0,5846.0,6408.0,2146883987.0
2020-03-31 08:00:00,6408.0,6524.5,6325.0,6425.0,1367303451.0
2020-04-01 08:00:00,6425.0,6723.5,6141.5,6671.5,2207635222.0
2020-04-02 08:00:00,6671.5,7299.0,6571.0,6795.5,2972605816.0
2020-04-03 08:00:00,6795.5,7049.5,6600.0,6738.0,2140975954.0
2020-04-04 08:00:00,6738.0,7097.0,6600.0,6875.0,1619522774.0
2020-04-05 08:00:00,6875.0,6920.0,6660.5,6775.5,1148471580.0
2020-04-06 08:00:00,6775.5,7391.5,6766.0,7338.0,2341814274.0
2020-04-07 08:00:00,7338.0,7475.5,7076.0,7193.0,2098135699.0
2020-04-08 08:00:00,7193.0,7430.0,7152.0,7362.5,1776328298.0
2020-04-09 08:00:00,7362.5,7373.0,7080.0,7289.5,1676985467.0
2020-04-10 08:00:00,7289.5,7299.0,6754.0,6868.5,2206832440.0
2020-04-11 08:00:00,6868.5,6950.0,6766.0,6885.0,1054582288.0
2020-04-12 08:00:00,6885.0,7197.0,6780.5,6905.5,1720103437.0
2020-04-13 08:00:00,6905.5,6930.5,6540.0,6853.0,2252284386.0
2020-04-14 08:00:00,6853.0,6985.5,6765.0,6868.0,1400091537.0
2020-04-15 08:00:00,6868.0,6940.0,6601.5,6615.5,1489184700.0
2020-04-16 08:00:00,6615.5,7245.0,6463.0,7106.5,3006153467.0
2020-04-17 08:00:00,7106.5,7156.5,6991.0,7025.0,1225409067.0
2020-04-18 08:00:00,7025.0,7305.0,7005.5,7256.5,1302161155.0
2020-04-19 08:00:00,7256.5,7274.0,7053.0,7125.5,1139540564.0
2020-04-20 08:00:00,7125.5,7237.5,6751.5,6833.0,2362464868.0
2020-04-21 08:00:00,6833.0,6959.0,6762.5,6848.5,1528684889.0
2020-04-22 08:00:00,6848.5,7189.0,6822.0,7133.5,1450803027.0
2020-04-23 08:00:00,7133.5,7802.0,7023.5,7492.0,2488032747.0
2020-04-24 08:00:00,7492.0,7610.0,7380.0,7503.5,1473830307.0
2020-04-25 08:00:00,7503.5,7745.0,7431.0,7542.0,1362595381.0
2020-04-26 08:00:00,7542.0,7720.0,7450.0,7702.5,1432590477.0
2020-04-27 08:00:00,7702.5,7836.5,7625.0,7788.0,1663495897.0
2020-04-28 08:00:00,7788.0,7795.5,7651.0,7752.0,1154456663.0
2020-04-29 08:00:00,7752.0,8978.0,7706.0,8794.0,5110631297.0
2020-04-30 08:00:00,8794.0,9481.0,8407.0,8627.5,5794365072.0
2020-05-01 08:00:00,8627.5,9065.0,8622.5,8832.0,2573647732.0
2020-05-02 08:00:00,8832.0,9020.0,8755.0,8980.5,1560102376.0
2020-05-03 08:00:00,8980.5,9200.0,8724.5,8907.5,2666607086.0
2020-05-04 08:00:00,8907.5,8970.0,8527.0,8885.0,2424132603.0
2020-05-05 08:00:00,8885.0,9122.0,8760.0,9025.5,2291572960.0
2020-05-06 08:00:00,9025.5,9424.5,8920.0,9153.5,2902813165.0
2020-05-07 08:00:00,9153.5,10085.5,9009.0,10010.0,4370697867.0
2020-05-08 08:00:00,10010.0,10050.0,9728.5,9806.5,3138865117.0
2020-05-09 08:00:00,9806.5,9914.5,9511.0,9537.5,2448399578.0
2020-05-10 08:00:00,9537.5,9570.5,8100.0,8727.5,5273700229.0
2020-05-11 08:00:00,8727.5,9163.0,8160.0,8565.5,4956763516.0
2020-05-12 08:00:00,8565.5,8979.5,8529.0,8822.5,2175540768.0
2020-05-13 08:00:00,8822.5,9415.0,8803.5,9314.5,2308094044.0
2020-05-14 08:00:00,9314.5,9970.0,9260.0,9801.5,3582078491.0
2020-05-15 08:00:00,9801.5,9857.0,9100.0,9315.5,3557587206.0
2020-05-16 08:00:00,9315.5,9593.0,9219.5,9384.0,1695988070.0
2020-05-17 08:00:00,9384.0,9910.0,9335.0,9677.0,1906941149.0
2020-05-18 08:00:00,9677.0,9979.0,9280.0,9727.0,2328475675.0
2020-05-19 08:00:00,9727.0,9911.0,9401.0,9786.5,2217743953.0
2020-05-20 08:00:00,9786.5,9850.0,9273.0,9505.0,2171424772.0
2020-05-21 08:00:00,9505.0,9570.5,8800.0,9059.0,2627516144.0
2020-05-22 08:00:00,9059.0,9264.0,8926.0,9159.5,1470310195.0
2020-05-23 08:00:00,9159.5,9310.0,9075.0,9168.5,1121957426.0
2020-05-24 08:00:00,9168.5,9305.5,8669.0,8705.5,2071794094.0
2020-05-25 08:00:00,8705.5,8978.0,8618.0,8893.5,1624486471.0
2020-05-26 08:00:00,8893.5,9014.5,8686.0,8838.5,1533118499.0
2020-05-27 08:00:00,8838.5,9230.0,8811.5,9205.0,1580447514.0
2020-05-28 08:00:00,9205.0,9629.0,9105.5,9582.5,1783582616.0
2020-05-29 08:00:00,9582.5,9610.0,9328.0,9427.5,1306089040.0
2020-05-30 08:00:00,9427.5,9603.0,9323.0,9544.0,504970121.0
